subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
1,CA,BLB,low,yes,OA_low_sugar,acclimation,1,24.3,59,0,4,14,28,24,29,15,0,0,2,4,1,5,2,20,0,0,0,0,0,0,0
2,CA,CAL,high,no,control,acclimation,1,24.3,18,0,1,8,16,18,18,11,0,0,3,2,1,4,4,20,0,0,0,0,0,0,0
3,CA,OAK,high,yes,OA,acclimation,1,24.3,49,0,18,32,60,70,65,62,0,1,4,8,7,7,8,10,0,0,0,0,0,0,0
4,CA,BLB,high,no,control,acclimation,1,24.3,27,0,12,54,34,32,30,30,0,1,2,3,1,4,2,10,0,0,0,0,0,0,0
5,CA,RCH,high,yes,OA,acclimation,1,24.3,7,0,6,13,22,22,24,26,0,0,1,1,4,6,6,20,0,0,0,0,0,0,0
6,CA,OAK,low,yes,OA_low_sugar,acclimation,1,24.3,25,0,0,12,29,30,58,30,0,0,1,3,2,7,3,30,0,0,0,0,0,0,0
7,CA,RCH,high,no,control,acclimation,1,24.3,31,0,0,24,30,15,23,23,0,0,3,2,2,4,3,20,0,0,0,0,0,0,0
8,CA,BLB,high,yes,OA,acclimation,1,24.3,53,0,5,9,17,11,25,26,0,1,2,4,3,7,7,10,0,0,0,0,0,0,0
9,CA,RCH,high,no,control,acclimation,1,24.3,21,0,5,35,38,35,27,30,0,0,4,4,5,4,5,20,0,0,0,0,0,0,0
10,CA,OAK,high,yes,OA,acclimation,1,24.3,46,0,12,63,60,69,56,54,0,2,6,7,7,9,9,10,0,0,0,0,0,0,0
11,CA,CAL,low,yes,OA_low_sugar,acclimation,1,24.3,13,0,0,7,14,13,15,17,0,0,2,2,2,4,5,20,0,0,0,0,0,0,0
12,CA,RCH,low,no,low_sugar,acclimation,1,24.3,32,0,6,39,41,32,41,29,0,1,6,7,6,8,7,10,0,0,0,0,0,0,0
13,CA,BLB,high,no,control,acclimation,1,24.3,61,0,10,37,50,42,41,25,0,3,6,7,9,7,8,20,0,0,0,0,0,0,0
14,CA,CAL,low,no,low_sugar,acclimation,1,24.3,18,0,0,5,11,12,9,11,0,0,2,3,2,2,2,30,0,0,0,0,0,0,0
15,CA,BLB,low,yes,OA_low_sugar,acclimation,1,24.3,40,0,9,26,38,36,34,15,0,0,4,3,6,5,5,20,0,0,0,0,0,0,0
16,CA,CAL,high,no,control,acclimation,1,24.3,22,0,1,10,8,10,11,6,0,0,1,2,1,1,2,20,0,0,0,0,0,0,0
17,CA,OAK,low,no,low_sugar,acclimation,1,24.3,36,0,15,38,68,65,45,49,0,3,5,8,7,10,4,20,0,0,0,0,0,0,0
18,CA,BLB,low,no,low_sugar,acclimation,1,24.3,43,0,22,30,50,40,42,35,0,1,3,4,5,9,6,10,0,0,0,0,0,0,0
19,CA,RCH,low,yes,OA_low_sugar,acclimation,1,24.3,20,0,12,32,43,39,22,24,0,2,5,8,10,7,7,10,0,0,0,0,0,0,0
20,CA,CAL,low,no,low_sugar,acclimation,1,24.3,17,0,15,16,11,18,7,10,0,1,1,3,3,2,2,10,0,0,0,0,0,0,0
21,CA,OAK,high,no,control,acclimation,1,24.3,32,0,7,30,40,36,41,32,0,2,4,4,6,6,5,10,0,0,0,0,0,0,0
22,CA,CAL,high,yes,OA,acclimation,1,24.3,31,0,8,27,21,25,17,12,0,3,3,4,5,4,4,20,0,0,0,0,0,0,0
23,CA,RCH,low,no,low_sugar,acclimation,1,24.3,14,0,3,13,16,17,25,10,0,0,4,5,5,7,3,20,0,0,0,0,0,0,0
24,CA,CAL,low,yes,OA_low_sugar,acclimation,1,24.3,17,0,5,6,8,7,3,2,0,1,2,1,2,0,0,20,0,0,0,0,0,0,0
25,CA,CAL,high,yes,OA,acclimation,1,24.3,21,0,12,31,34,21,21,20,0,3,5,4,1,4,2,10,0,0,0,0,0,0,0
26,CA,RCH,low,yes,OA_low_sugar,acclimation,1,24.3,34,0,15,49,42,47,69,48,0,3,5,5,5,10,9,20,0,0,0,0,0,0,0
27,CA,BLB,high,yes,OA,acclimation,1,24.3,36,0,4,20,22,22,20,27,0,2,0,2,4,3,3,10,0,0,0,0,0,0,0
28,CA,OAK,high,no,control,acclimation,1,24.3,36,0,9,26,46,46,48,47,0,3,3,6,4,7,7,10,0,0,0,0,0,0,0
29,CA,RCH,high,yes,OA,acclimation,1,24.3,23,0,29,36,41,29,37,23,0,6,4,8,9,7,8,10,0,0,0,0,0,0,0
30,CA,OAK,low,no,low_sugar,acclimation,1,24.3,76,0,25,50,65,63,53,50,0,5,7,5,8,10,10,10,0,0,0,0,0,0,0
31,CA,OAK,low,yes,OA_low_sugar,acclimation,1,24.3,46,0,17,33,30,47,45,35,0,1,3,4,6,6,3,20,0,0,0,0,0,0,0
32,CA,BLB,low,no,low_sugar,acclimation,1,24.3,35,0,8,15,32,25,26,29,0,2,3,7,7,7,8,30,0,0,0,0,0,0,0
1,CA,BLB,low,yes,OA_low_sugar,acclimation,2,23.6,67,0,7,3,7,5,4,6,0,2,0,2,1,1,4,30,0,0,0,0,0,0,0
2,CA,CAL,high,no,control,acclimation,2,23.6,21,0,4,3,7,3,4,1,0,1,0,2,0,1,1,10,0,0,0,0,0,0,0
3,CA,OAK,high,yes,OA,acclimation,2,23.6,74,0,14,34,24,37,29,28,0,1,2,4,6,5,5,20,0,0,0,0,0,0,0
4,CA,BLB,high,no,control,acclimation,2,23.6,44,0,12,18,18,17,15,10,0,0,2,2,2,0,1,30,0,0,0,0,0,0,0
5,CA,RCH,high,yes,OA,acclimation,2,23.6,23,0,5,5,5,7,9,7,0,1,1,1,1,1,1,10,0,0,0,0,0,0,0
6,CA,OAK,low,yes,OA_low_sugar,acclimation,2,23.6,38,0,5,15,24,19,20,17,0,0,4,5,7,5,3,20,0,0,0,0,0,0,0
7,CA,RCH,high,no,control,acclimation,2,23.6,38,0,10,18,16,14,8,6,0,2,3,4,1,2,0,10,0,0,0,0,0,0,0
8,CA,BLB,high,yes,OA,acclimation,2,23.6,69,0,3,12,9,16,10,5,0,1,2,2,4,3,1,10,0,0,0,0,0,0,0
9,CA,RCH,high,no,control,acclimation,2,23.6,25,0,5,11,14,17,15,13,0,3,2,3,3,1,1,20,0,0,0,0,0,0,0
10,CA,OAK,high,yes,OA,acclimation,2,23.6,50,0,15,26,22,37,29,31,0,4,3,4,6,8,7,10,0,0,0,0,0,0,0
11,CA,CAL,low,yes,OA_low_sugar,acclimation,2,23.6,13,0,5,5,5,4,6,2,0,1,1,1,1,1,0,10,0,0,0,0,0,0,0
12,CA,RCH,low,no,low_sugar,acclimation,2,23.6,29,0,11,12,15,20,20,22,0,2,4,3,5,5,6,10,0,0,0,0,0,0,0
13,CA,BLB,high,no,control,acclimation,2,23.6,76,0,11,18,18,20,17,19,0,3,4,3,3,1,4,20,0,0,0,0,0,0,0
14,CA,CAL,low,no,low_sugar,acclimation,2,23.6,14,0,2,4,10,8,5,4,0,1,0,1,3,2,2,61,0,0,0,0,0,0,0
15,CA,BLB,low,yes,OA_low_sugar,acclimation,2,23.6,54,0,13,25,23,17,15,10,0,1,3,1,3,3,4,10,0,0,0,0,0,0,0
16,CA,CAL,high,no,control,acclimation,2,23.6,8,0,2,2,3,3,2,3,0,0,0,1,0,1,1,30,0,0,0,0,0,0,0
17,CA,OAK,low,no,low_sugar,acclimation,2,23.6,61,0,20,29,17,19,21,14,0,3,3,4,1,4,2,10,0,0,0,0,0,0,0
18,CA,BLB,low,no,low_sugar,acclimation,2,23.6,61,0,6,14,18,17,11,17,0,0,2,3,2,2,1,30,0,0,0,0,0,0,0
19,CA,RCH,low,yes,OA_low_sugar,acclimation,2,23.6,17,0,0,7,8,19,14,11,0,0,2,2,2,2,5,61,0,0,0,0,0,0,0
20,CA,CAL,low,no,low_sugar,acclimation,2,23.6,12,0,5,12,7,6,6,4,0,2,2,0,3,3,1,10,0,0,0,0,0,0,0
21,CA,OAK,high,no,control,acclimation,2,23.6,32,0,8,21,20,18,16,18,0,3,3,3,5,4,2,10,0,0,0,0,0,0,0
22,CA,CAL,high,yes,OA,acclimation,2,23.6,29,0,4,8,11,5,8,9,0,1,1,3,2,1,2,10,0,0,0,0,0,0,0
23,CA,RCH,low,no,low_sugar,acclimation,2,23.6,10,0,3,7,14,8,4,5,0,1,2,2,2,0,2,30,0,0,0,0,0,0,0
24,CA,CAL,low,yes,OA_low_sugar,acclimation,2,23.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
25,CA,CAL,high,yes,OA,acclimation,2,23.6,16,0,1,5,7,5,7,5,0,0,1,1,1,1,0,20,0,0,0,0,0,0,0
26,CA,RCH,low,yes,OA_low_sugar,acclimation,2,23.6,33,0,16,23,17,18,13,17,0,2,2,2,3,4,5,10,0,0,0,0,0,0,0
27,CA,BLB,high,yes,OA,acclimation,2,23.6,44,0,9,23,14,13,18,15,0,0,2,2,2,5,2,20,0,0,0,0,0,0,0
28,CA,OAK,high,no,control,acclimation,2,23.6,38,0,5,15,21,18,10,7,0,0,0,1,1,2,1,40,0,0,0,0,0,0,0
29,CA,RCH,high,yes,OA,acclimation,2,23.6,19,0,6,22,19,19,13,16,0,2,2,7,6,3,5,10,0,0,0,0,0,0,0
30,CA,OAK,low,no,low_sugar,acclimation,2,23.6,99,0,8,24,27,36,32,29,0,1,2,5,8,5,4,20,0,0,0,0,0,0,0
31,CA,OAK,low,yes,OA_low_sugar,acclimation,2,23.6,66,0,9,33,31,32,35,21,0,1,1,2,3,8,3,10,0,0,0,0,0,0,0
32,CA,BLB,low,no,low_sugar,acclimation,2,23.6,62,0,2,14,8,16,12,17,0,0,3,3,4,3,4,30,0,0,0,0,0,0,0
1,CA,BLB,low,yes,OA_low_sugar,acclimation,3,23.0,67,0,6,14,14,9,7,5,0,0,1,4,3,1,1,20,0,0,0,0,0,0,0
2,CA,CAL,high,no,control,acclimation,3,23.0,22,0,4,5,5,2,2,3,0,1,0,1,1,0,1,10,0,0,0,0,0,0,0
3,CA,OAK,high,yes,OA,acclimation,3,23.0,77,0,19,21,31,23,22,10,0,1,0,4,5,5,4,10,0,0,0,0,0,0,0
4,CA,BLB,high,no,control,acclimation,3,23.0,57,0,10,22,10,5,11,11,0,1,3,3,1,3,1,10,0,0,0,0,0,0,0
5,CA,RCH,high,yes,OA,acclimation,3,23.0,26,0,5,10,3,2,5,2,0,3,2,1,0,1,1,10,0,0,0,0,0,0,0
6,CA,OAK,low,yes,OA_low_sugar,acclimation,3,23.0,25,0,2,7,13,14,11,14,0,1,1,3,4,3,3,40,0,0,0,0,0,0,0
7,CA,RCH,high,no,control,acclimation,3,23.0,23,0,10,7,6,8,6,0,0,1,1,1,1,2,0,20,0,0,0,0,0,0,0
8,CA,BLB,high,yes,OA,acclimation,3,23.0,62,0,10,14,7,5,6,2,0,1,4,3,3,2,2,30,0,0,0,0,0,0,0
9,CA,RCH,high,no,control,acclimation,3,23.0,29,0,11,17,11,8,7,7,0,1,2,3,2,2,2,10,0,0,0,0,0,0,0
10,CA,OAK,high,yes,OA,acclimation,3,23.0,49,0,14,16,21,24,13,9,0,2,3,4,2,2,3,10,0,0,0,0,0,0,0
11,CA,CAL,low,yes,OA_low_sugar,acclimation,3,23.0,19,0,0,7,5,6,5,0,0,0,2,1,1,2,0,20,0,0,0,0,0,0,0
12,CA,RCH,low,no,low_sugar,acclimation,3,23.0,30,0,2,6,9,7,11,7,0,0,0,1,1,2,2,40,0,0,0,0,0,0,0
13,CA,BLB,high,no,control,acclimation,3,23.0,55,0,19,45,39,26,16,9,0,3,5,4,5,5,2,10,0,0,0,0,0,0,0
14,CA,CAL,low,no,low_sugar,acclimation,3,23.0,22,0,2,0,2,2,1,0,0,0,0,1,1,0,0,40,0,0,0,0,0,0,0
15,CA,BLB,low,yes,OA_low_sugar,acclimation,3,23.0,38,0,2,7,9,14,14,13,0,0,1,2,2,3,4,40,0,0,0,0,0,0,0
16,CA,CAL,high,no,control,acclimation,3,23.0,15,0,1,2,2,2,1,2,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0
17,CA,OAK,low,no,low_sugar,acclimation,3,23.0,62,0,12,19,12,11,11,25,0,2,1,3,2,2,3,20,0,0,0,0,0,0,0
18,CA,BLB,low,no,low_sugar,acclimation,3,23.0,41,0,2,13,10,4,4,6,0,0,1,2,1,1,1,20,0,0,0,0,0,0,0
19,CA,RCH,low,yes,OA_low_sugar,acclimation,3,23.0,23,0,5,12,13,10,10,5,0,0,2,4,3,4,0,61,0,0,0,0,0,0,0
20,CA,CAL,low,no,low_sugar,acclimation,3,23.0,13,0,1,3,3,3,1,6,0,0,0,2,1,0,1,30,0,0,0,0,0,0,0
21,CA,OAK,high,no,control,acclimation,3,23.0,21,0,2,9,12,5,17,12,0,1,4,2,0,4,4,20,0,0,0,0,0,0,0
22,CA,CAL,high,yes,OA,acclimation,3,23.0,21,0,1,4,4,3,6,3,0,0,0,1,1,4,2,30,0,0,0,0,0,0,0
23,CA,RCH,low,no,low_sugar,acclimation,3,23.0,25,0,6,16,19,10,12,11,0,2,0,1,1,1,3,40,0,0,0,0,0,0,0
24,CA,CAL,low,yes,OA_low_sugar,acclimation,3,23.0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
25,CA,CAL,high,yes,OA,acclimation,3,23.0,15,0,0,14,11,10,9,8,0,0,0,2,4,1,2,30,0,0,0,0,0,0,0
26,CA,RCH,low,yes,OA_low_sugar,acclimation,3,23.0,22,0,4,13,22,10,9,10,0,1,3,2,1,3,2,20,0,0,0,0,0,0,0
27,CA,BLB,high,yes,OA,acclimation,3,23.0,34,0,0,14,21,17,24,10,0,0,2,2,2,3,1,20,0,0,0,0,0,0,0
28,CA,OAK,high,no,control,acclimation,3,23.0,48,0,1,14,10,13,13,10,0,1,2,1,1,2,3,20,0,0,0,0,0,0,0
29,CA,RCH,high,yes,OA,acclimation,3,23.0,30,0,0,18,15,19,14,12,0,0,3,2,7,5,1,30,0,0,0,0,0,0,0
30,CA,OAK,low,no,low_sugar,acclimation,3,23.0,88,0,0,13,14,19,17,22,0,0,3,4,4,3,2,20,0,0,0,0,0,0,0
31,CA,OAK,low,yes,OA_low_sugar,acclimation,3,23.0,71,0,2,16,11,11,17,16,0,0,3,2,2,5,5,20,0,0,0,0,0,0,0
32,CA,BLB,low,no,low_sugar,acclimation,3,23.0,56,0,0,6,11,14,10,8,0,0,2,0,2,2,2,20,0,0,0,0,0,0,0
1,CA,BLB,low,yes,OA_low_sugar,acclimation,4,23.2,60,0,4,7,15,22,13,11,0,1,1,1,6,2,4,40,0,0,0,0,0,0,0
2,CA,CAL,high,no,control,acclimation,4,23.2,22,0,0,3,4,6,6,2,0,0,0,0,1,0,1,61,0,0,0,0,0,0,0
3,CA,OAK,high,yes,OA,acclimation,4,23.2,64,0,7,32,16,25,16,16,0,3,5,4,8,4,4,20,0,0,0,0,0,0,0
4,CA,BLB,high,no,control,acclimation,4,23.2,32,0,13,16,13,13,10,11,0,0,1,1,1,1,1,30,0,0,0,0,0,0,0
5,CA,RCH,high,yes,OA,acclimation,4,23.2,20,0,5,3,9,7,9,4,0,2,0,2,1,3,2,30,0,0,0,0,0,0,0
6,CA,OAK,low,yes,OA_low_sugar,acclimation,4,23.2,37,0,8,16,18,14,11,5,0,2,6,6,4,3,2,20,0,0,0,0,0,0,0
7,CA,RCH,high,no,control,acclimation,4,23.2,21,0,2,8,7,6,4,2,0,0,1,2,0,0,1,20,0,0,0,0,0,0,0
8,CA,BLB,high,yes,OA,acclimation,4,23.2,69,0,6,12,12,13,12,6,0,1,4,4,2,2,3,10,0,0,0,0,0,0,0
9,CA,RCH,high,no,control,acclimation,4,23.2,28,0,8,10,19,9,5,4,0,0,0,3,1,3,0,30,0,0,0,0,0,0,0
10,CA,OAK,high,yes,OA,acclimation,4,23.2,56,0,11,20,21,16,17,10,0,3,4,4,1,4,3,20,0,0,0,0,0,0,0
11,CA,CAL,low,yes,OA_low_sugar,acclimation,4,23.2,26,0,1,10,7,7,8,2,0,0,3,3,2,1,1,20,0,0,0,0,0,0,0
12,CA,RCH,low,no,low_sugar,acclimation,4,23.2,23,0,4,9,20,12,13,14,0,0,1,3,2,0,2,40,0,0,0,0,0,0,0
13,CA,BLB,high,no,control,acclimation,4,23.2,52,0,5,15,16,19,24,16,0,0,2,2,3,3,3,20,0,0,0,0,0,0,0
14,CA,CAL,low,no,low_sugar,acclimation,4,23.2,17,0,2,5,1,3,0,4,0,1,0,0,1,0,1,10,0,0,0,0,0,0,0
15,CA,BLB,low,yes,OA_low_sugar,acclimation,4,23.2,48,0,11,29,29,21,17,21,0,2,5,5,3,4,3,10,0,0,0,0,0,0,0
16,CA,CAL,high,no,control,acclimation,4,23.2,13,0,3,4,3,0,0,0,0,0,0,1,0,0,0,61,0,0,0,0,0,0,0
17,CA,OAK,low,no,low_sugar,acclimation,4,23.2,50,0,7,20,26,10,12,7,0,2,3,4,2,2,2,10,0,0,0,0,0,0,0
18,CA,BLB,low,no,low_sugar,acclimation,4,23.2,52,0,8,24,27,10,12,8,0,2,1,3,2,1,3,10,0,0,0,0,0,0,0
19,CA,RCH,low,yes,OA_low_sugar,acclimation,4,23.2,35,0,4,18,14,17,13,8,0,1,4,4,3,5,1,30,0,0,0,0,0,0,0
20,CA,CAL,low,no,low_sugar,acclimation,4,23.2,14,0,1,2,3,3,2,2,0,0,0,2,0,0,0,61,0,0,0,0,0,0,0
21,CA,OAK,high,no,control,acclimation,4,23.2,24,0,3,10,10,11,16,9,0,1,3,4,1,4,5,30,0,0,0,0,0,0,0
22,CA,CAL,high,yes,OA,acclimation,4,23.2,16,0,0,5,2,1,3,2,0,0,1,2,0,0,0,30,0,0,0,0,0,0,0
23,CA,RCH,low,no,low_sugar,acclimation,4,23.2,21,0,0,10,11,16,10,3,0,0,2,4,3,3,2,30,0,0,0,0,0,0,0
24,CA,CAL,low,yes,OA_low_sugar,acclimation,4,23.2,9,0,0,0,1,4,3,3,0,0,0,0,1,0,0,61,0,0,0,0,0,0,0
25,CA,CAL,high,yes,OA,acclimation,4,23.2,15,0,3,7,12,8,6,4,0,1,1,1,1,0,1,60,0,0,0,0,0,0,0
26,CA,RCH,low,yes,OA_low_sugar,acclimation,4,23.2,41,0,22,37,32,18,18,12,0,1,2,4,3,2,2,10,0,0,0,0,0,0,0
27,CA,BLB,high,yes,OA,acclimation,4,23.2,54,0,5,20,14,24,15,10,0,0,2,0,2,3,1,20,0,0,0,0,0,0,0
28,CA,OAK,high,no,control,acclimation,4,23.2,38,0,6,16,15,14,20,15,0,0,1,0,2,3,2,20,0,0,0,0,0,0,0
29,CA,RCH,high,yes,OA,acclimation,4,23.2,27,0,7,7,9,10,16,5,0,3,3,2,5,6,2,40,0,0,0,0,0,0,0
30,CA,OAK,low,no,low_sugar,acclimation,4,23.2,86,0,7,16,18,20,22,14,0,1,3,3,4,5,3,10,0,0,0,0,0,0,0
31,CA,OAK,low,yes,OA_low_sugar,acclimation,4,23.2,51,0,3,14,18,20,16,5,0,0,0,3,3,5,0,40,0,0,0,0,0,0,0
32,CA,BLB,low,no,low_sugar,acclimation,4,23.2,41,0,1,9,8,8,8,5,0,0,0,1,2,4,1,50,0,0,0,0,0,0,0
1,CA,BLB,low,yes,OA_low_sugar,acclimation,5,23.2,50,0,2,5,16,10,14,17,0,0,0,4,1,5,6,30,0,0,0,0,0,0,0
2,CA,CAL,high,no,control,acclimation,5,23.2,13,0,0,2,0,2,1,1,0,0,0,0,1,1,0,40,0,0,0,0,0,0,0
3,CA,OAK,high,yes,OA,acclimation,5,23.2,63,0,1,5,10,11,13,6,0,0,1,3,3,2,0,20,0,0,0,0,0,0,0
4,CA,BLB,high,no,control,acclimation,5,23.2,40,0,3,3,7,6,3,8,0,0,0,0,0,0,1,61,0,0,0,0,0,0,0
5,CA,RCH,high,yes,OA,acclimation,5,23.2,12,0,3,11,6,7,7,4,0,0,2,2,2,4,2,50,0,0,0,0,0,0,0
6,CA,OAK,low,yes,OA_low_sugar,acclimation,5,23.2,32,0,4,8,14,6,1,5,0,1,2,3,3,1,1,20,0,0,0,0,0,0,0
7,CA,RCH,high,no,control,acclimation,5,23.2,11,0,3,11,7,5,8,1,0,0,2,1,1,1,0,40,0,0,0,0,0,0,0
8,CA,BLB,high,yes,OA,acclimation,5,23.2,55,0,4,8,4,7,9,7,0,1,2,2,2,1,2,20,0,0,0,0,0,0,0
9,CA,RCH,high,no,control,acclimation,5,23.2,17,0,2,9,13,13,10,8,0,1,3,3,1,2,1,10,0,0,0,0,0,0,0
10,CA,OAK,high,yes,OA,acclimation,5,23.2,42,0,5,11,7,5,7,11,0,0,3,1,0,2,4,20,0,0,0,0,0,0,0
11,CA,CAL,low,yes,OA_low_sugar,acclimation,5,23.2,23,0,3,3,2,5,6,2,0,1,1,1,1,1,1,61,0,0,0,0,0,0,0
12,CA,RCH,low,no,low_sugar,acclimation,5,23.2,33,0,2,7,5,5,6,6,0,0,3,0,2,3,4,40,0,0,0,0,0,0,0
13,CA,BLB,high,no,control,acclimation,5,23.2,55,0,3,3,9,6,6,6,0,1,1,1,1,0,4,10,0,0,0,0,0,0,0
14,CA,CAL,low,no,low_sugar,acclimation,5,23.2,20,0,1,2,3,3,5,3,0,0,1,1,1,2,2,30,0,0,0,0,0,0,0
15,CA,BLB,low,yes,OA_low_sugar,acclimation,5,23.2,38,0,4,13,12,6,10,14,0,1,1,2,0,4,3,30,0,0,0,0,0,0,0
16,CA,CAL,high,no,control,acclimation,5,23.2,17,0,1,0,3,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
17,CA,OAK,low,no,low_sugar,acclimation,5,23.2,45,0,2,8,6,9,8,5,0,0,3,1,1,2,1,30,0,0,0,0,0,0,0
18,CA,BLB,low,no,low_sugar,acclimation,5,23.2,59,0,2,5,12,12,10,8,0,1,1,2,2,2,2,20,0,0,0,0,0,0,0
19,CA,RCH,low,yes,OA_low_sugar,acclimation,5,23.2,31,0,4,9,10,17,12,9,0,2,4,4,5,2,5,20,0,0,0,0,0,0,0
20,CA,CAL,low,no,low_sugar,acclimation,5,23.2,14,0,3,2,1,1,6,1,0,1,0,0,0,2,1,50,0,0,0,0,0,0,0
21,CA,OAK,high,no,control,acclimation,5,23.2,35,0,2,3,9,11,5,15,0,1,1,2,2,0,3,60,0,0,0,0,0,0,0
22,CA,CAL,high,yes,OA,acclimation,5,23.2,13,0,0,1,5,4,3,3,0,0,0,1,1,0,1,40,0,0,0,0,0,0,0
23,CA,RCH,low,no,low_sugar,acclimation,5,23.2,32,0,1,7,11,10,8,17,0,0,3,3,3,2,3,40,0,0,0,0,0,0,0
24,CA,CAL,low,yes,OA_low_sugar,acclimation,5,23.2,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
25,CA,CAL,high,yes,OA,acclimation,5,23.2,13,0,0,5,3,3,4,9,0,0,0,1,0,1,2,30,0,0,0,0,0,0,0
26,CA,RCH,low,yes,OA_low_sugar,acclimation,5,23.2,22,0,16,18,15,21,12,18,0,1,4,4,5,1,3,20,0,0,0,0,0,0,0
27,CA,BLB,high,yes,OA,acclimation,5,23.2,35,0,3,15,7,13,10,9,0,0,3,0,2,3,2,20,0,0,0,0,0,0,0
28,CA,OAK,high,no,control,acclimation,5,23.2,36,0,2,7,13,13,7,9,0,1,0,3,2,0,4,60,0,0,0,0,0,0,0
29,CA,RCH,high,yes,OA,acclimation,5,23.2,29,0,6,12,8,10,4,6,0,2,4,2,3,2,1,10,0,0,0,0,0,0,0
30,CA,OAK,low,no,low_sugar,acclimation,5,23.2,72,0,3,10,12,12,12,13,0,1,1,1,3,6,2,50,0,0,0,0,0,0,0
31,CA,OAK,low,yes,OA_low_sugar,acclimation,5,23.2,45,0,1,6,13,11,12,10,0,0,3,2,0,2,3,20,0,0,0,0,0,0,0
